commodity,year,avg_price,prev_year_price,pct_change
Sugar,2011,32.21214285714284,32.171402877697844,0.1266341402638525
Sugar,2012,36.816288088642665,32.21214285714284,14.293197605383426
Sugar,2013,36.297648305084756,36.816288088642665,-1.408723721167051
Sugar,2014,35.52018145161291,36.297648305084756,-2.141920729787146
Sugar,2015,31.549910873440286,35.52018145161291,-11.177506465109412
Sugar,2016,38.877005545286515,31.549910873440286,23.22382050852134
Sugar,2017,43.108471454880295,38.877005545286515,10.884238254061742
Sugar,2018,38.804906832298094,43.108471454880295,-9.983106515587195
Sugar,2019,39.33805555555555,38.804906832298094,1.3739208950083195
Sugar,2020,39.850542168674686,39.33805555555555,1.30277566056963
Sugar,2021,40.481024911032044,39.850542168674686,1.5821183553506633
Sugar,2022,41.766618839675544,40.481024911032044,3.1757939218904143
Sugar,2023,42.1733333333333,41.766618839675544,0.9737788333284952
Sugar,2024,44.82,42.1733333333333,6.275687638318146
Sugar (jaggery/gur),2015,40.94417112299465,NULL,NULL
Sugar (jaggery/gur),2016,43.04854291417164,40.94417112299465,5.139612632175503
Sugar (jaggery/gur),2017,46.365106796116486,43.04854291417164,7.704241903279442
Sugar (jaggery/gur),2018,44.30950216450219,46.365106796116486,-4.433516438673382
Sugar (jaggery/gur),2019,46.22482993197277,44.30950216450219,4.322611796358687
Sugar (jaggery/gur),2020,47.97823076923077,46.22482993197277,3.793201272645911
Sugar (jaggery/gur),2021,48.40151187904967,47.97823076923077,0.8822357619955401
Sugar (jaggery/gur),2022,49.29718523401448,48.40151187904967,1.8505069783832386
Sugar (jaggery/gur),2023,50.96231947483584,49.29718523401448,3.3777470922872013
Sugar (jaggery/gur),2024,54.584,50.96231947483584,7.1065849484195445
Tea (black),2013,201.91643454038993,NULL,NULL
Tea (black),2014,202.00187234042556,201.91643454038993,0.04231344527755341
Tea (black),2015,204.58462093862818,202.00187234042556,1.278576563810266
Tea (black),2016,197.87608378870672,204.58462093862818,-3.2791013904871664
Tea (black),2017,202.82853309481217,197.87608378870672,2.5028033763765536
Tea (black),2018,209.71873267326737,202.82853309481217,3.3970563575660098
Tea (black),2019,211.04575851393187,209.71873267326737,0.6327645717428364
Tea (black),2020,223.14470674486807,211.04575851393187,5.732855431983253
