city,commodity,city_avg_price,national_avg_price
Jaipur,Oil (sunflower),155.91166666666666,133.54909847832297
Chittoor,Oil (sunflower),155.41264705882352,133.54909847832297
Naini Tal,Oil (sunflower),155.21571428571428,133.54909847832297
Bolangir,Oil (sunflower),154.56249999999997,133.54909847832297
Mayurbhanj,Oil (sunflower),154.37916666666666,133.54909847832297
Raigarh,Oil (sunflower),154.0539130434783,133.54909847832297
Nalgonda,Oil (sunflower),153.90307692307692,133.54909847832297
Simdega,Oil (sunflower),153.65625,133.54909847832297
Shimoga,Oil (sunflower),153.04000000000002,133.54909847832297
Nashik,Oil (sunflower),152.85499999999996,133.54909847832297
Gorakhpur,Oil (sunflower),152.76,133.54909847832297
Baleshwar,Oil (sunflower),152.46088235294118,133.54909847832297
Mysore,Oil (sunflower),152.43692307692308,133.54909847832297
Tumkur,Oil (sunflower),152.22636363636363,133.54909847832297
Cuddalore,Oil (sunflower),151.58205882352945,133.54909847832297
Surguja,Oil (sunflower),151.31970588235293,133.54909847832297
Birbhum,Oil (sunflower),151.3073076923077,133.54909847832297
Palakkad,Oil (sunflower),150.50464285714287,133.54909847832297
West Midnapore,Oil (sunflower),150.27285714285716,133.54909847832297
Pune,Oil (sunflower),150.1777777777778,133.54909847832297
Dakshin Kannad,Oil (sunflower),149.9133333333333,133.54909847832297
Kurnool,Oil (sunflower),149.40307692307692,133.54909847832297
Vishakhapatnam,Oil (sunflower),148.80235294117642,133.54909847832297
Karimnagar,Oil (sunflower),148.27333333333337,133.54909847832297
Shimla,Oil (sunflower),148.0,133.54909847832297
Adilabad,Oil (sunflower),147.5914705882353,133.54909847832297
Sagar,Oil (sunflower),144.6288,133.54909847832297
Andaman Islands,Oil (sunflower),143.95612903225805,133.54909847832297
Dhenkanal,Oil (sunflower),142.35833333333332,133.54909847832297
Varanasi,Oil (sunflower),141.43376811594203,133.54909847832297
Rewa,Oil (sunflower),141.36766666666665,133.54909847832297
Darbhanga,Oil (sunflower),140.37,133.54909847832297
Thane,Oil (sunflower),139.10999999999999,133.54909847832297
Surat,Oil (sunflower),138.4163157894737,133.54909847832297
Kanpur,Oil (sunflower),133.87211764705887,133.54909847832297
Dehra Dun,Oil (sunflower),132.9898387096774,133.54909847832297
East Khasi Hills,Oil (sunflower),132.68823529411762,133.54909847832297
Bikaner,Oil (sunflower),132.29449275362313,133.54909847832297
Sahibganj,Oil (sunflower),132.0,133.54909847832297
Delhi,Oil (sunflower),129.1298969072165,133.54909847832297
Ranchi,Oil (sunflower),129.09959595959592,133.54909847832297
Bathinda,Oil (sunflower),128.15811111111108,133.54909847832297
Aizawl,Oil (sunflower),128.0230588235294,133.54909847832297
North Goa,Oil (sunflower),127.69409638554215,133.54909847832297
Lucknow,Oil (sunflower),126.42423728813561,133.54909847832297
Gwalior,Oil (sunflower),125.72124999999998,133.54909847832297
Amritsar,Oil (sunflower),125.08841584158417,133.54909847832297
Kamrup,Oil (sunflower),124.87605633802818,133.54909847832297
Ludhiana,Oil (sunflower),122.441875,133.54909847832297
Panchkula,Oil (sunflower),122.08687499999998,133.54909847832297
Patna,Oil (sunflower),121.92887096774191,133.54909847832297
Banka,Oil (sunflower),121.2975,133.54909847832297
Agra,Oil (sunflower),121.08031746031746,133.54909847832297
Gurgaon,Oil (sunflower),120.86057471264367,133.54909847832297
Bid,Oil (sunflower),119.75085714285714,133.54909847832297
Kota,Oil (sunflower),119.5343010752688,133.54909847832297
Darjiling,Oil (sunflower),118.6964423076923,133.54909847832297
Bangalore Rural,Oil (sunflower),118.66833333333334,133.54909847832297
Jodhpur,Oil (sunflower),118.56681318681315,133.54909847832297
Kozhikode,Oil (sunflower),117.02000000000001,133.54909847832297
Sambalpur,Oil (sunflower),116.12220472440946,133.54909847832297
Sundargarh,Oil (sunflower),115.881,133.54909847832297
Bangalore Urban,Oil (sunflower),115.08870748299317,133.54909847832297
Ernakulam,Oil (sunflower),114.56150537634407,133.54909847832297
Karnal,Oil (sunflower),114.53984251968502,133.54909847832297
Chandigarh,Oil (sunflower),113.66206521739129,133.54909847832297
Kolkata,Oil (sunflower),113.02615384615383,133.54909847832297
Cuttack,Oil (sunflower),112.78440677966101,133.54909847832297
Dindigul,Oil (sunflower),112.67854166666666,133.54909847832297
Khordha,Oil (sunflower),112.3571153846154,133.54909847832297
Amravati,Oil (sunflower),111.08008547008549,133.54909847832297
Thiruvananthapuram,Oil (sunflower),110.84626666666666,133.54909847832297
Chennai,Oil (sunflower),110.48387096774198,133.54909847832297
Tiruchchirappalli,Oil (sunflower),110.3173134328358,133.54909847832297
Jabalpur,Oil (sunflower),108.54980000000002,133.54909847832297
Mumbai City,Oil (sunflower),107.77410526315795,133.54909847832297
Hisar,Oil (sunflower),107.32161290322583,133.54909847832297
Puducherry,Oil (sunflower),106.10010752688167,133.54909847832297
Krishna,Oil (sunflower),104.08174757281553,133.54909847832297
Udaipur,Oil (sunflower),104.0,133.54909847832297
Hyderabad,Oil (sunflower),103.8486746987952,133.54909847832297
Indore,Oil (sunflower),103.23211111111112,133.54909847832297
Dharwad,Oil (sunflower),101.69432692307694,133.54909847832297
Bhopal,Oil (sunflower),100.73703703703703,133.54909847832297
Ahmadabad,Oil (sunflower),100.18550561797751,133.54909847832297
Rajkot,Oil (sunflower),97.49831858407079,133.54909847832297
Kohima,Onions,52.767999999999994,27.374933778785458
Darrang,Onions,51.25666666666667,27.374933778785458
Aizawl,Onions,50.77123595505617,27.374933778785458
West Garo Hills,Onions,45.13823529411765,27.374933778785458
Andaman Islands,Onions,44.08774193548386,27.374933778785458
Bangalore Rural,Onions,43.34166666666666,27.374933778785458
Jaintia Hills,Onions,41.71558823529411,27.374933778785458
Jaipur,Onions,39.67333333333333,27.374933778785458
Dhenkanal,Onions,39.56666666666667,27.374933778785458
Dimapur,Onions,38.79393442622951,27.374933778785458
Purba Singhbhum,Onions,38.294782608695655,27.374933778785458
East Khasi Hills,Onions,38.0689552238806,27.374933778785458
West Imphal,Onions,37.23444444444444,27.374933778785458
Thane,Onions,37.015,27.374933778785458
Nalgonda,Onions,36.48176470588235,27.374933778785458
East,Onions,36.35944444444445,27.374933778785458
Gumla,Onions,36.14636363636363,27.374933778785458
Thrissur,Onions,35.980000000000004,27.374933778785458
West Tripura,Onions,35.50714285714286,27.374933778785458
Thiruvananthapuram,Onions,34.84249999999999,27.374933778785458
Ramanathapuram,Onions,34.77,27.374933778785458
Ernakulam,Onions,34.6214705882353,27.374933778785458
Cuddalore,Onions,34.269333333333336,27.374933778785458
Maldah,Onions,34.09176470588236,27.374933778785458
Naini Tal,Onions,33.99464285714286,27.374933778785458
West Midnapore,Onions,32.667352941176475,27.374933778785458
Mysore,Onions,32.0430303030303,27.374933778785458
Wayanad,Onions,32.0,27.374933778785458
Haridwar,Onions,31.954827586206896,27.374933778785458
Uttar Dinajpur,Onions,31.851538461538453,27.374933778785458
Adilabad,Onions,31.677941176470586,27.374933778785458
Dharmapuri,Onions,31.405238095238094,27.374933778785458
Ganjam,Onions,31.392857142857142,27.374933778785458
Kaushambi,Onions,31.305882352941172,27.374933778785458
Palakkad,Onions,31.29470588235294,27.374933778785458
Vellore,Onions,31.26473684210526,27.374933778785458
Una,Onions,31.21272727272727,27.374933778785458
Darjiling,Onions,31.14695652173913,27.374933778785458
Tirunelveli Kattabo,Onions,31.14,27.374933778785458
Puruliya,Onions,30.99730769230769,27.374933778785458
Bastar,Onions,30.83043478260869,27.374933778785458
North Goa,Onions,30.768235294117634,27.374933778785458
Gorakhpur,Onions,30.683157894736837,27.374933778785458
Valsad,Onions,30.404999999999998,27.374933778785458
Shimoga,Onions,30.328181818181815,27.374933778785458
Baleshwar,Onions,30.285882352941183,27.374933778785458
Raigarh,Onions,30.281739130434783,27.374933778785458
Koraput,Onions,30.2556,27.374933778785458
Bokaro,Onions,30.002000000000002,27.374933778785458
Mayurbhanj,Onions,29.843333333333337,27.374933778785458
Dantewada,Onions,29.836956521739136,27.374933778785458
Dakshin Kannad,Onions,29.836176470588228,27.374933778785458
Warangal,Onions,29.834736842105258,27.374933778785458
Aligarh,Onions,29.81133333333333,27.374933778785458
Kamrup,Onions,29.725774647887327,27.374933778785458
Meerut,Onions,29.70235294117647,27.374933778785458
Solan,Onions,29.641875,27.374933778785458
Dehra Dun,Onions,29.58343750000001,27.374933778785458
Shimla,Onions,29.581898734177212,27.374933778785458
Tumkur,Onions,29.53285714285714,27.374933778785458
Kachchh,Onions,29.486363636363645,27.374933778785458
Vishakhapatnam,Onions,29.460666666666665,27.374933778785458
Kozhikode,Onions,29.45678571428572,27.374933778785458
Nawada,Onions,29.229090909090914,27.374933778785458
Surat,Onions,28.959000000000003,27.374933778785458
Kolkata,Onions,28.87139784946237,27.374933778785458
Ludhiana,Onions,28.839523809523815,27.374933778785458
Bilaspur,Onions,28.805454545454555,27.374933778785458
Coimbatore,Onions,28.773846153846158,27.374933778785458
Amritsar,Onions,28.69319587628866,27.374933778785458
Gurgaon,Onions,28.61727272727273,27.374933778785458
Nashik,Onions,28.532058823529404,27.374933778785458
Belgaum,Onions,28.4895,27.374933778785458
Tiruchchirappalli,Onions,28.445315315315305,27.374933778785458
Bangalore Urban,Onions,28.330000000000005,27.374933778785458
Ahmadabad,Onions,28.25434343434343,27.374933778785458
Mandi,Onions,28.211770833333336,27.374933778785458
Udham Singh Nagar,Onions,28.17105263157895,27.374933778785458
Chamba,Onions,28.152916666666666,27.374933778785458
Durg,Onions,28.13631578947368,27.374933778785458
Davanagere,Onions,28.12227272727273,27.374933778785458
Birbhum,Onions,28.102068965517244,27.374933778785458
Lucknow,Onions,27.882149532710265,27.374933778785458
Hoshangabad,Onions,27.866666666666664,27.374933778785458
Dhanbad,Onions,27.849999999999998,27.374933778785458
Chittoor,Onions,27.775,27.374933778785458
Faizabad,Onions,27.75153846153846,27.374933778785458
Kangra,Onions,27.74818181818182,27.374933778785458
Varanasi,Onions,27.740312499999995,27.374933778785458
Chandigarh,Onions,27.64021052631579,27.374933778785458
Gaya,Onions,27.520625,27.374933778785458
Karimnagar,Onions,27.49235294117647,27.374933778785458
Jhabua,Onions,27.27,27.374933778785458
Banka,Onions,27.09912621359223,27.374933778785458
Muzaffarpur,Onions,27.077647058823523,27.374933778785458
Dindigul,Onions,27.077352941176482,27.374933778785458
Sahibganj,Onions,26.927999999999997,27.374933778785458
Panchkula,Onions,26.81814285714286,27.374933778785458
Sundargarh,Onions,26.58184210526316,27.374933778785458
Kurnool,Onions,26.563666666666673,27.374933778785458
Khordha,Onions,26.560319148936163,27.374933778785458
Darbhanga,Onions,26.554117647058817,27.374933778785458
Ranchi,Onions,26.530752688172054,27.374933778785458
Bid,Onions,26.518829787234047,27.374933778785458
Bharatpur,Onions,26.503333333333334,27.374933778785458
Saharsa,Onions,26.471785714285712,27.374933778785458
Saharanpur,Onions,26.4272,27.374933778785458
Puducherry,Onions,26.28693877551019,27.374933778785458
Amravati,Onions,26.23070312500001,27.374933778785458
Agra,Onions,26.119504950495045,27.374933778785458
Kanpur,Onions,26.11278350515465,27.374933778785458
Rewa,Onions,26.087600000000002,27.374933778785458
The Dangs,Onions,26.045833333333334,27.374933778785458
Lohardaga,Onions,25.961578947368416,27.374933778785458
Cuttack,Onions,25.839843749999996,27.374933778785458
Surguja,Onions,25.810588235294116,27.374933778785458
Karnal,Onions,25.773578947368417,27.374933778785458
Bathinda,Onions,25.755308641975308,27.374933778785458
Hisar,Onions,25.723731343283585,27.374933778785458
Vadodara,Onions,25.654782608695655,27.374933778785458
Purnia,Onions,25.635,27.374933778785458
Bolangir,Onions,25.514999999999997,27.374933778785458
Katihar,Onions,25.493529411764705,27.374933778785458
Dharwad,Onions,25.353253968253966,27.374933778785458
Mirzapur,Onions,25.25,27.374933778785458
Shahdol,Onions,25.23125,27.374933778785458
Moradabad,Onions,25.10473684210526,27.374933778785458
Bikaner,Onions,24.872727272727275,27.374933778785458
Munger,Onions,24.86178571428572,27.374933778785458
Jhansi,Onions,24.843793103448274,27.374933778785458
Jabalpur,Onions,24.84082474226804,27.374933778785458
Saran,Onions,24.685714285714283,27.374933778785458
Hyderabad,Onions,24.637199999999996,27.374933778785458
Krishna,Onions,24.511750000000006,27.374933778785458
Sambalpur,Onions,24.42652173913043,27.374933778785458
Araria,Onions,24.3,27.374933778785458
Khagaria,Onions,24.164545454545454,27.374933778785458
Bareilly,Onions,24.12736842105263,27.374933778785458
Ujjain,Onions,24.07625,27.374933778785458
Purba Champaran,Onions,23.877826086956524,27.374933778785458
Pune,Onions,23.874615384615385,27.374933778785458
Kota,Onions,23.791666666666668,27.374933778785458
Samastipur,Onions,23.73157894736842,27.374933778785458
Bijapur,Onions,23.69615384615384,27.374933778785458
Rohtas,Onions,23.592142857142854,27.374933778785458
Mahbubnagar,Onions,23.504230769230773,27.374933778785458
Madhubani,Onions,23.39357142857143,27.374933778785458
Jodhpur,Onions,23.19239130434782,27.374933778785458
Udaipur,Onions,23.062631578947368,27.374933778785458
Rajkot,Onions,23.03392857142857,27.374933778785458
Morena,Onions,23.009565217391305,27.374933778785458
Simdega,Onions,22.887999999999998,27.374933778785458
Narmada,Onions,22.839545454545455,27.374933778785458
Ajmer,Onions,22.576666666666664,27.374933778785458
Gulbarga,Onions,22.555238095238092,27.374933778785458
Delhi,Onions,21.291201413427554,27.374933778785458
Indore,Onions,20.49030927835051,27.374933778785458
Gwalior,Onions,20.291866666666664,27.374933778785458
Bhopal,Onions,20.19901098901099,27.374933778785458
Mumbai City,Onions,20.120460829493098,27.374933778785458
Sagar,Onions,18.35,27.374933778785458
Chennai,Onions,17.15291666666666,27.374933778785458
Patna,Onions,17.024661921708187,27.374933778785458
Thrissur,Potatoes,40.980476190476196,21.093838068838107
Cuddalore,Potatoes,39.78606060606061,21.093838068838107
Ramanathapuram,Potatoes,37.30466666666667,21.093838068838107
Palakkad,Potatoes,37.18852941176471,21.093838068838107
Kurnool,Potatoes,35.87833333333332,21.093838068838107
Coimbatore,Potatoes,34.813529411764705,21.093838068838107
East,Potatoes,34.57958333333334,21.093838068838107
Andaman Islands,Potatoes,34.460489510489516,21.093838068838107
Aizawl,Potatoes,34.275357142857146,21.093838068838107
Wayanad,Potatoes,34.01923076923077,21.093838068838107
Bangalore Rural,Potatoes,33.65,21.093838068838107
Chittoor,Potatoes,33.49607142857143,21.093838068838107
Ernakulam,Potatoes,32.59162790697675,21.093838068838107
Thiruvananthapuram,Potatoes,32.37232142857143,21.093838068838107
Vellore,Potatoes,32.04592592592593,21.093838068838107
Raigarh,Potatoes,31.568421052631578,21.093838068838107
Mysore,Potatoes,31.196363636363635,21.093838068838107
Shimoga,Potatoes,30.141379310344824,21.093838068838107
Dharmapuri,Potatoes,30.01846153846154,21.093838068838107
North Goa,Potatoes,29.57602272727274,21.093838068838107
West Imphal,Potatoes,29.477272727272727,21.093838068838107
Tirunelveli Kattabo,Potatoes,29.445909090909097,21.093838068838107
Adilabad,Potatoes,29.06038461538462,21.093838068838107
West Garo Hills,Potatoes,28.990833333333338,21.093838068838107
Tumkur,Potatoes,28.96741379310345,21.093838068838107
Dakshin Kannad,Potatoes,28.661176470588238,21.093838068838107
Davanagere,Potatoes,28.644482758620683,21.093838068838107
Warangal,Potatoes,28.390000000000004,21.093838068838107
Belgaum,Potatoes,28.202068965517242,21.093838068838107
Kohima,Potatoes,27.800555555555558,21.093838068838107
Nashik,Potatoes,26.735294117647058,21.093838068838107
Darrang,Potatoes,26.60666666666667,21.093838068838107
Tiruchchirappalli,Potatoes,26.43524590163934,21.093838068838107
Puducherry,Potatoes,26.37079646017699,21.093838068838107
Dindigul,Potatoes,26.21362637362637,21.093838068838107
Narmada,Potatoes,26.09266666666667,21.093838068838107
Bijapur,Potatoes,25.992068965517248,21.093838068838107
Kozhikode,Potatoes,25.742399999999993,21.093838068838107
Karimnagar,Potatoes,25.67125,21.093838068838107
Gulbarga,Potatoes,25.670344827586202,21.093838068838107
Kaushambi,Potatoes,25.38843749999999,21.093838068838107
Gumla,Potatoes,25.35925925925926,21.093838068838107
Naini Tal,Potatoes,25.247058823529414,21.093838068838107
Dharwad,Potatoes,24.968818897637803,21.093838068838107
Surat,Potatoes,24.91142857142857,21.093838068838107
Bangalore Urban,Potatoes,24.873057324840758,21.093838068838107
Ujjain,Potatoes,24.82862068965517,21.093838068838107
Jaintia Hills,Potatoes,24.80617647058823,21.093838068838107
Dantewada,Potatoes,24.66214285714286,21.093838068838107
Solan,Potatoes,24.627142857142854,21.093838068838107
Hyderabad,Potatoes,23.938421052631572,21.093838068838107
Vadodara,Potatoes,23.864285714285714,21.093838068838107
Bastar,Potatoes,23.48424242424242,21.093838068838107
Nalgonda,Potatoes,23.454,21.093838068838107
Krishna,Potatoes,23.357322834645657,21.093838068838107
Bilaspur,Potatoes,23.32790322580646,21.093838068838107
Bid,Potatoes,23.04837209302326,21.093838068838107
Kachchh,Potatoes,22.948529411764703,21.093838068838107
Vishakhapatnam,Potatoes,22.88,21.093838068838107
Dimapur,Potatoes,22.748859649122814,21.093838068838107
Saharanpur,Potatoes,22.588888888888885,21.093838068838107
Thane,Potatoes,22.495,21.093838068838107
Jhabua,Potatoes,22.447999999999997,21.093838068838107
Surguja,Potatoes,22.40411764705882,21.093838068838107
Hoshangabad,Potatoes,21.852631578947367,21.093838068838107
Mahbubnagar,Potatoes,21.705454545454543,21.093838068838107
Durg,Potatoes,21.5964,21.093838068838107
Shahdol,Potatoes,21.4404,21.093838068838107
Pune,Potatoes,21.43333333333333,21.093838068838107
West Tripura,Potatoes,21.165757575757574,21.093838068838107
Kangra,Potatoes,20.99739130434783,21.093838068838107
Shimla,Potatoes,20.97384615384616,21.093838068838107
Udaipur,Potatoes,20.74037037037037,21.093838068838107
Valsad,Potatoes,20.64388888888889,21.093838068838107
Haridwar,Potatoes,20.520882352941175,21.093838068838107
Ahmadabad,Potatoes,20.490775193798445,21.093838068838107
Meerut,Potatoes,20.334117647058825,21.093838068838107
Gorakhpur,Potatoes,20.330606060606062,21.093838068838107
Bolangir,Potatoes,20.32933333333334,21.093838068838107
Birbhum,Potatoes,20.294,21.093838068838107
Maldah,Potatoes,20.19794117647059,21.093838068838107
Koraput,Potatoes,20.168823529411757,21.093838068838107
Jaipur,Potatoes,20.16,21.093838068838107
Bikaner,Potatoes,20.131720430107528,21.093838068838107
Rewa,Potatoes,20.128125,21.093838068838107
The Dangs,Potatoes,20.079473684210527,21.093838068838107
Moradabad,Potatoes,19.956923076923076,21.093838068838107
Gaya,Potatoes,19.91842105263158,21.093838068838107
Araria,Potatoes,19.89125,21.093838068838107
Nawada,Potatoes,19.82090909090909,21.093838068838107
Dehra Dun,Potatoes,19.73260416666667,21.093838068838107
Dhenkanal,Potatoes,19.72,21.093838068838107
Indore,Potatoes,19.698867924528294,21.093838068838107
Ganjam,Potatoes,19.692647058823532,21.093838068838107
Chamba,Potatoes,19.679,21.093838068838107
Dhanbad,Potatoes,19.404545454545453,21.093838068838107
Una,Potatoes,19.30277777777778,21.093838068838107
Bharatpur,Potatoes,19.17962962962963,21.093838068838107
West Midnapore,Potatoes,19.12115384615385,21.093838068838107
East Khasi Hills,Potatoes,19.079540229885062,21.093838068838107
Baleshwar,Potatoes,18.97911764705882,21.093838068838107
Gurgaon,Potatoes,18.89815789473684,21.093838068838107
Udham Singh Nagar,Potatoes,18.774814814814814,21.093838068838107
Aligarh,Potatoes,18.750999999999998,21.093838068838107
Bokaro,Potatoes,18.717000000000002,21.093838068838107
Bareilly,Potatoes,18.686249999999998,21.093838068838107
Purba Singhbhum,Potatoes,18.65434782608696,21.093838068838107
Ludhiana,Potatoes,18.63145833333333,21.093838068838107
Muzaffarpur,Potatoes,18.593823529411765,21.093838068838107
Amravati,Potatoes,18.5279,21.093838068838107
Jabalpur,Potatoes,18.44181818181818,21.093838068838107
Mandi,Potatoes,18.376976744186038,21.093838068838107
Rajkot,Potatoes,18.368999999999993,21.093838068838107
Lohardaga,Potatoes,18.349666666666668,21.093838068838107
Jhansi,Potatoes,18.34382352941176,21.093838068838107
Kamrup,Potatoes,18.13024,21.093838068838107
Saharsa,Potatoes,18.06823529411765,21.093838068838107
Mirzapur,Potatoes,18.049545454545456,21.093838068838107
Amritsar,Potatoes,18.01109375,21.093838068838107
Sundargarh,Potatoes,17.900909090909092,21.093838068838107
Darbhanga,Potatoes,17.900312500000002,21.093838068838107
Uttar Dinajpur,Potatoes,17.881851851851856,21.093838068838107
Lucknow,Potatoes,17.747333333333337,21.093838068838107
Panchkula,Potatoes,17.641489361702135,21.093838068838107
Munger,Potatoes,17.589523809523808,21.093838068838107
Madhubani,Potatoes,17.586666666666666,21.093838068838107
Kota,Potatoes,17.54593220338983,21.093838068838107
Purnia,Potatoes,17.53676470588235,21.093838068838107
Darjiling,Potatoes,17.514081632653063,21.093838068838107
Mayurbhanj,Potatoes,17.500625000000003,21.093838068838107
Bhopal,Potatoes,17.436589147286824,21.093838068838107
Mumbai City,Potatoes,17.434401709401712,21.093838068838107
Katihar,Potatoes,17.39714285714286,21.093838068838107
Jodhpur,Potatoes,17.37753246753247,21.093838068838107
Karnal,Potatoes,17.343023255813954,21.093838068838107
Ajmer,Potatoes,17.2325,21.093838068838107
Gwalior,Potatoes,17.13177419354838,21.093838068838107
Ranchi,Potatoes,17.051199999999998,21.093838068838107
Rohtas,Potatoes,16.97964285714286,21.093838068838107
Saran,Potatoes,16.93851851851852,21.093838068838107
Faizabad,Potatoes,16.699375,21.093838068838107
Kanpur,Potatoes,16.48255813953489,21.093838068838107
Khordha,Potatoes,16.477984496124026,21.093838068838107
Sagar,Potatoes,16.451724137931034,21.093838068838107
Chandigarh,Potatoes,16.449557522123897,21.093838068838107
Chennai,Potatoes,16.417043478260872,21.093838068838107
Simdega,Potatoes,16.405172413793103,21.093838068838107
Varanasi,Potatoes,16.37806201550388,21.093838068838107
Khagaria,Potatoes,16.372352941176466,21.093838068838107
Cuttack,Potatoes,16.347578124999995,21.093838068838107
Sambalpur,Potatoes,16.314666666666664,21.093838068838107
Kolkata,Potatoes,16.070540540540538,21.093838068838107
Banka,Potatoes,16.050847457627118,21.093838068838107
Delhi,Potatoes,15.93301255230126,21.093838068838107
Agra,Potatoes,15.830624999999998,21.093838068838107
Hisar,Potatoes,15.63663265306123,21.093838068838107
Purba Champaran,Potatoes,15.529642857142857,21.093838068838107
Morena,Potatoes,15.509285714285715,21.093838068838107
Bathinda,Potatoes,15.456031746031751,21.093838068838107
Samastipur,Potatoes,15.30111111111111,21.093838068838107
Sahibganj,Potatoes,14.885000000000002,21.093838068838107
Puruliya,Potatoes,13.628387096774194,21.093838068838107
Patna,Potatoes,12.574912280701756,21.093838068838107
Patna,Rice,76.74492907801418,28.852300946427054
Bangalore Rural,Rice,55.0,28.852300946427054
East,Rice,54.268235294117645,28.852300946427054
Davanagere,Rice,52.028749999999995,28.852300946427054
Gulbarga,Rice,52.0208,28.852300946427054
Chittoor,Rice,51.512499999999996,28.852300946427054
Narmada,Rice,51.19130434782609,28.852300946427054
Dharmapuri,Rice,50.30611111111111,28.852300946427054
Bijapur,Rice,49.68956521739131,28.852300946427054
Kurnool,Rice,49.058333333333344,28.852300946427054
Mysore,Rice,48.87875,28.852300946427054
Cuddalore,Rice,48.851499999999994,28.852300946427054
Adilabad,Rice,48.82454545454545,28.852300946427054
Tumkur,Rice,48.41782608695653,28.852300946427054
Pune,Rice,48.29333333333333,28.852300946427054
Vellore,Rice,47.97724137931035,28.852300946427054
Ramanathapuram,Rice,46.199444444444445,28.852300946427054
Thrissur,Rice,45.071071428571436,28.852300946427054
Wayanad,Rice,44.457222222222214,28.852300946427054
West Imphal,Rice,43.356818181818184,28.852300946427054
Shimoga,Rice,43.15272727272727,28.852300946427054
Vishakhapatnam,Rice,42.83304347826086,28.852300946427054
Dakshin Kannad,Rice,42.814705882352946,28.852300946427054
West Midnapore,Rice,42.80735294117647,28.852300946427054
Dantewada,Rice,42.57086956521739,28.852300946427054
Belgaum,Rice,42.506071428571424,28.852300946427054
Darrang,Rice,42.435,28.852300946427054
Birbhum,Rice,41.88192307692308,28.852300946427054
Ajmer,Rice,41.83777777777778,28.852300946427054
Andaman Islands,Rice,41.64283464566928,28.852300946427054
Purba Singhbhum,Rice,41.47782608695652,28.852300946427054
Saharsa,Rice,41.296190476190475,28.852300946427054
Coimbatore,Rice,41.19461538461538,28.852300946427054
Thane,Rice,41.02166666666667,28.852300946427054
Warangal,Rice,40.45444444444445,28.852300946427054
North Goa,Rice,39.68188235294118,28.852300946427054
Katihar,Rice,39.495652173913044,28.852300946427054
Khagaria,Rice,39.38652173913043,28.852300946427054
Mahbubnagar,Rice,39.32676470588235,28.852300946427054
Dhenkanal,Rice,39.15833333333333,28.852300946427054
Saharanpur,Rice,38.9708,28.852300946427054
Saran,Rice,38.785,28.852300946427054
Palakkad,Rice,38.44088235294118,28.852300946427054
Nawada,Rice,38.367999999999995,28.852300946427054
Ernakulam,Rice,38.33361344537814,28.852300946427054
Nashik,Rice,38.13863636363636,28.852300946427054
Samastipur,Rice,37.75333333333332,28.852300946427054
Tiruchchirappalli,Rice,37.71935714285715,28.852300946427054
Karimnagar,Rice,37.71382352941176,28.852300946427054
Jaipur,Rice,37.595,28.852300946427054
Nalgonda,Rice,37.50208333333334,28.852300946427054
Sagar,Rice,37.49107142857143,28.852300946427054
Purba Champaran,Rice,37.190000000000005,28.852300946427054
Bilaspur,Rice,37.16811320754717,28.852300946427054
Una,Rice,36.78238095238095,28.852300946427054
Dindigul,Rice,36.765871559633034,28.852300946427054
Kozhikode,Rice,36.590975609756114,28.852300946427054
Jodhpur,Rice,35.45500000000001,28.852300946427054
Uttar Dinajpur,Rice,35.21812499999999,28.852300946427054
Raigarh,Rice,35.16166666666667,28.852300946427054
Rewa,Rice,35.08319999999999,28.852300946427054
Hoshangabad,Rice,35.04809523809523,28.852300946427054
Bolangir,Rice,34.900000000000006,28.852300946427054
Dharwad,Rice,34.89486725663717,28.852300946427054
Meerut,Rice,34.8775,28.852300946427054
Araria,Rice,34.838499999999996,28.852300946427054
Tirunelveli Kattabo,Rice,34.805238095238096,28.852300946427054
Bareilly,Rice,34.58653846153847,28.852300946427054
Valsad,Rice,34.53181818181818,28.852300946427054
Vadodara,Rice,34.47260869565218,28.852300946427054
Gaya,Rice,34.374,28.852300946427054
Udaipur,Rice,34.371,28.852300946427054
Maldah,Rice,34.32735294117647,28.852300946427054
Krishna,Rice,34.32029702970297,28.852300946427054
Jhansi,Rice,33.972352941176474,28.852300946427054
Solan,Rice,33.94,28.852300946427054
Gurgaon,Rice,33.6804255319149,28.852300946427054
Dhanbad,Rice,33.676956521739136,28.852300946427054
Bangalore Urban,Rice,33.335106382978715,28.852300946427054
Muzaffarpur,Rice,33.280909090909084,28.852300946427054
Ujjain,Rice,33.198750000000004,28.852300946427054
Mirzapur,Rice,33.0644,28.852300946427054
Kachchh,Rice,32.86794117647059,28.852300946427054
Puducherry,Rice,32.581775700934585,28.852300946427054
Moradabad,Rice,32.562000000000005,28.852300946427054
Bharatpur,Rice,32.444736842105264,28.852300946427054
Haridwar,Rice,32.44323529411764,28.852300946427054
Darbhanga,Rice,32.37777777777778,28.852300946427054
Simdega,Rice,32.3744,28.852300946427054
Munger,Rice,32.34599999999999,28.852300946427054
Gumla,Rice,32.25857142857143,28.852300946427054
Purnia,Rice,32.22911764705882,28.852300946427054
Madhubani,Rice,32.21260869565217,28.852300946427054
Jhabua,Rice,32.119166666666665,28.852300946427054
Ranchi,Rice,31.811517241379306,28.852300946427054
Aligarh,Rice,31.606470588235297,28.852300946427054
Naini Tal,Rice,31.3346875,28.852300946427054
Kota,Rice,31.327303370786517,28.852300946427054
Morena,Rice,31.18703703703704,28.852300946427054
